,zeitpunkt,bruttolastgang,status
14873,2022-06-04T23:15,63585.088143,E
14874,2022-06-04T23:30,62222.845093,E
14875,2022-06-04T23:45,60788.97692,E
14876,2022-06-05T00:00,60360.237209,E
14877,2022-06-05T00:15,63338.34427,E
14878,2022-06-05T00:30,62269.546633,E
14879,2022-06-05T00:45,60717.405918,E
14880,2022-06-05T01:00,58962.62038,E
14881,2022-06-05T01:15,57126.898256,E
14882,2022-06-05T01:30,55673.277654,E
14883,2022-06-05T01:45,54156.425587,E
14884,2022-06-05T02:00,53588.284858,E
14885,2022-06-05T02:15,56207.767847,E
14886,2022-06-05T02:30,55478.665382,E
14887,2022-06-05T02:45,54267.583241,E
14888,2022-06-05T03:00,53182.014711,E
14889,2022-06-05T03:15,52335.648994,E
14890,2022-06-05T03:30,51674.695003,E
14891,2022-06-05T03:45,50977.331395,E
14892,2022-06-05T04:00,50661.948435,E
14893,2022-06-05T04:15,50518.408006,E
14894,2022-06-05T04:30,50175.048987,E
14895,2022-06-05T04:45,50191.923174,E
14896,2022-06-05T05:00,50243.573669,E
14897,2022-06-05T05:15,50936.05602,E
14898,2022-06-05T05:30,51101.539012,E
14899,2022-06-05T05:45,50882.521738,E
14900,2022-06-05T06:00,51008.605636,E
14901,2022-06-05T06:15,51670.397248,E
14902,2022-06-05T06:30,52145.731585,E
14903,2022-06-05T06:45,52283.842782,E
14904,2022-06-05T07:00,52693.370184,E
14905,2022-06-05T07:15,53183.984378,E
14906,2022-06-05T07:30,53413.68166,E
14907,2022-06-05T07:45,53684.350242,E
14908,2022-06-05T08:00,54307.068,E
14909,2022-06-05T08:15,55503.864093,E
14910,2022-06-05T08:30,56132.840453,E
14911,2022-06-05T08:45,56475.824212,E
14912,2022-06-05T09:00,57670.709925,E
14913,2022-06-05T09:15,59123.497107,E
14914,2022-06-05T09:30,60413.211216,E
14915,2022-06-05T09:45,61448.809636,E
14916,2022-06-05T10:00,62476.832176,E
14917,2022-06-05T10:15,63811.554641,E
14918,2022-06-05T10:30,64926.422602,E
14919,2022-06-05T10:45,66250.745591,E
14920,2022-06-05T11:00,67489.930165,E
14921,2022-06-05T11:15,68373.351187,E
14922,2022-06-05T11:30,69013.656096,E
14923,2022-06-05T11:45,68745.217615,E
14924,2022-06-05T12:00,68291.380745,E
14925,2022-06-05T12:15,69067.189171,E
14926,2022-06-05T12:30,69042.032159,E
14927,2022-06-05T12:45,71076.36729,E
14928,2022-06-05T13:00,72304.960026,E
14929,2022-06-05T13:15,72609.905952,E
14930,2022-06-05T13:30,71954.35008,E
14931,2022-06-05T13:45,71567.70366,E
14932,2022-06-05T14:00,71012.127098,E
14933,2022-06-05T14:15,69356.873288,E
14934,2022-06-05T14:30,67842.866391,E
14935,2022-06-05T14:45,67936.944684,E
14936,2022-06-05T15:00,67885.355675,E
14937,2022-06-05T15:15,67368.838389,E
14938,2022-06-05T15:30,67239.384037,E
14939,2022-06-05T15:45,67080.34235,E
14940,2022-06-05T16:00,66895.899288,E
14941,2022-06-05T16:15,66644.476114,E
14942,2022-06-05T16:30,66413.822093,E
14943,2022-06-05T16:45,66747.621034,E
14944,2022-06-05T17:00,68212.811324,E
14945,2022-06-05T17:15,68753.262757,E
14946,2022-06-05T17:30,68736.968562,E
14947,2022-06-05T17:45,69693.644862,E
14948,2022-06-05T18:00,70198.925275,E
14949,2022-06-05T18:15,70246.939904,E
14950,2022-06-05T18:30,69597.34236,E
14951,2022-06-05T18:45,69699.660892,E
14952,2022-06-05T19:00,71162.482324,E
14953,2022-06-05T19:15,71742.63201,E
14954,2022-06-05T19:30,71112.15418,E
14955,2022-06-05T19:45,70282.537316,E
14956,2022-06-05T20:00,68375.147749,E
14957,2022-06-05T20:15,67432.970249,E
14958,2022-06-05T20:30,67135.433958,E
14959,2022-06-05T20:45,66532.598318,E
14960,2022-06-05T21:00,66184.206496,E
14961,2022-06-05T21:15,65873.378529,E
14962,2022-06-05T21:30,65518.282328,E
14963,2022-06-05T21:45,65581.804553,E
14964,2022-06-05T22:00,65221.619436,E
14965,2022-06-05T22:15,64490.600387,E
14966,2022-06-05T22:30,63749.400824,E
14967,2022-06-05T22:45,62756.459966,E
14968,2022-06-05T23:00,61565.514989,E
14969,2022-06-05T23:15,60226.703321,E
14970,2022-06-05T23:30,59110.862215,E
14971,2022-06-05T23:45,57974.359113,E
14972,2022-06-06T00:00,57135.109826,E
14973,2022-06-06T00:15,56095.066681,E
14974,2022-06-06T00:30,55172.334786,E
14975,2022-06-06T00:45,54006.729578,E
14976,2022-06-06T01:00,52767.912122,E
14977,2022-06-06T01:15,52012.104058,E
14978,2022-06-06T01:30,51109.144031,E
14979,2022-06-06T01:45,50431.97219,E
14980,2022-06-06T02:00,49922.534247,E
14981,2022-06-06T02:15,50342.590842,E
14982,2022-06-06T02:30,50024.584462,E
14983,2022-06-06T02:45,49571.239996,E
14984,2022-06-06T03:00,49403.610579,E
14985,2022-06-06T03:15,49184.447637,E
14986,2022-06-06T03:30,49101.55957,E
14987,2022-06-06T03:45,49088.372664,E
14988,2022-06-06T04:00,49033.60045,E
14989,2022-06-06T04:15,49268.911867,E
14990,2022-06-06T04:30,49196.245087,E
14991,2022-06-06T04:45,49417.955346,E
14992,2022-06-06T05:00,49793.364886,E
14993,2022-06-06T05:15,51092.117128,E
14994,2022-06-06T05:30,51422.421929,E
14995,2022-06-06T05:45,51175.773511,E
14996,2022-06-06T06:00,51622.475454,E
14997,2022-06-06T06:15,52867.192632,E
14998,2022-06-06T06:30,53013.285418,E
14999,2022-06-06T06:45,53139.776088,E
15000,2022-06-06T07:00,53772.168988,E
15001,2022-06-06T07:15,54959.418374,E
15002,2022-06-06T07:30,55731.624525,E
15003,2022-06-06T07:45,56395.024972,E
15004,2022-06-06T08:00,57316.066779,E
15005,2022-06-06T08:15,58410.103213,E
15006,2022-06-06T08:30,59491.91817,E
15007,2022-06-06T08:45,60600.424212,E
15008,2022-06-06T09:00,61987.683059,E
15009,2022-06-06T09:15,63144.332106,E
15010,2022-06-06T09:30,63396.08938,E
15011,2022-06-06T09:45,64526.051952,E
15012,2022-06-06T10:00,65407.21187,E
15013,2022-06-06T10:15,66525.406273,E
15014,2022-06-06T10:30,67004.379651,E
15015,2022-06-06T10:45,67393.844295,E
15016,2022-06-06T11:00,68251.422927,E
15017,2022-06-06T11:15,69185.765526,E
15018,2022-06-06T11:30,69603.647376,E
15019,2022-06-06T11:45,70193.133543,E
15020,2022-06-06T12:00,71068.01337,E
15021,2022-06-06T12:15,71540.620706,E
15022,2022-06-06T12:30,71453.361713,E
15023,2022-06-06T12:45,71650.70482,E
15024,2022-06-06T13:00,71557.117206,E
15025,2022-06-06T13:15,71516.761074,E
15026,2022-06-06T13:30,71220.229213,E
15027,2022-06-06T13:45,70469.074601,E
15028,2022-06-06T14:00,70159.233037,E
15029,2022-06-06T14:15,69765.665787,E
15030,2022-06-06T14:30,69832.518563,E
15031,2022-06-06T14:45,69596.021547,E
15032,2022-06-06T15:00,69501.22639,E
15033,2022-06-06T15:15,69318.646322,E
15034,2022-06-06T15:30,69295.169464,E
15035,2022-06-06T15:45,68977.534749,E
15036,2022-06-06T16:00,69228.876235,E
15037,2022-06-06T16:15,69477.305121,E
15038,2022-06-06T16:30,69488.489446,E
15039,2022-06-06T16:45,69687.697746,E
15040,2022-06-06T17:00,69873.596782,E
15041,2022-06-06T17:15,70363.315181,E
15042,2022-06-06T17:30,70794.424516,E
15043,2022-06-06T17:45,71183.096288,E
15044,2022-06-06T18:00,71955.751785,E
15045,2022-06-06T18:15,72572.091136,E
15046,2022-06-06T18:30,72823.265608,E
15047,2022-06-06T18:45,73705.142965,E
15048,2022-06-06T19:00,73681.269479,E
15049,2022-06-06T19:15,72616.683804,E
15050,2022-06-06T19:30,72513.200744,E
15051,2022-06-06T19:45,72212.48099,E
15052,2022-06-06T20:00,71504.449326,E
15053,2022-06-06T20:15,70744.05327,E
15054,2022-06-06T20:30,70249.571058,E
15055,2022-06-06T20:45,69585.530548,E
15056,2022-06-06T21:00,69289.148249,E
15057,2022-06-06T21:15,68638.126116,E
15058,2022-06-06T21:30,68729.561534,E
15059,2022-06-06T21:45,68685.429838,E
15060,2022-06-06T22:00,68151.76547,E
15061,2022-06-06T22:15,66501.843658,E
15062,2022-06-06T22:30,65086.477013,E
15063,2022-06-06T22:45,63781.393775,E
15064,2022-06-06T23:00,62163.72695,E
15065,2022-06-06T23:15,60501.732125,E
15066,2022-06-06T23:30,59212.446169,E
15067,2022-06-06T23:45,57831.481009,E
15068,2022-06-07T00:00,56557.651641,E
15069,2022-06-07T00:15,59883.772352,E
15070,2022-06-07T00:30,58991.504769,E
15071,2022-06-07T00:45,57428.903132,E
15072,2022-06-07T01:00,55787.098448,E
15073,2022-06-07T01:15,54313.412801,E
15074,2022-06-07T01:30,53185.94339,E
15075,2022-06-07T01:45,52101.743947,E
15076,2022-06-07T02:00,51679.115033,E
15077,2022-06-07T02:15,54399.715176,E
15078,2022-06-07T02:30,53343.437181,E
15079,2022-06-07T02:45,52376.072278,E
15080,2022-06-07T03:00,51411.480586,E
15081,2022-06-07T03:15,51142.73902,E
15082,2022-06-07T03:30,50358.534252,E
15083,2022-06-07T03:45,49852.414064,E
15084,2022-06-07T04:00,49779.962032,E
15085,2022-06-07T04:15,49820.160214,E
15086,2022-06-07T04:30,49794.074448,E
15087,2022-06-07T04:45,49701.386514,E
15088,2022-06-07T05:00,50159.815867,E
15089,2022-06-07T05:15,52087.217527,E
15090,2022-06-07T05:30,53736.010918,E
15091,2022-06-07T05:45,55896.811308,E
15092,2022-06-07T06:00,58024.871909,E
15093,2022-06-07T06:15,62202.780053,E
15094,2022-06-07T06:30,65313.139794,E
15095,2022-06-07T06:45,67705.518103,E
15096,2022-06-07T07:00,70571.636651,E
15097,2022-06-07T07:15,74127.165794,E
15098,2022-06-07T07:30,76841.219495,E
15099,2022-06-07T07:45,79664.045,E
15100,2022-06-07T08:00,81966.685176,E
15101,2022-06-07T08:15,83554.094258,E
15102,2022-06-07T08:30,84744.569216,E
15103,2022-06-07T08:45,85842.117123,E
15104,2022-06-07T09:00,87194.367685,E
15105,2022-06-07T09:15,88210.323138,E
15106,2022-06-07T09:30,89014.308181,E
15107,2022-06-07T09:45,90530.207471,E
15108,2022-06-07T10:00,91678.37331,E
15109,2022-06-07T10:15,92289.211279,E
15110,2022-06-07T10:30,92170.275707,E
15111,2022-06-07T10:45,91936.60524,E
15112,2022-06-07T11:00,93011.898685,E
15113,2022-06-07T11:15,94514.990116,E
15114,2022-06-07T11:30,95038.967431,E
15115,2022-06-07T11:45,95313.093595,E
15116,2022-06-07T12:00,95831.595371,E
15117,2022-06-07T12:15,95952.429947,E
15118,2022-06-07T12:30,94807.60203,E
15119,2022-06-07T12:45,94003.628546,E
15120,2022-06-07T13:00,94317.184666,E
15121,2022-06-07T13:15,94806.738707,E
15122,2022-06-07T13:30,94912.957814,E
15123,2022-06-07T13:45,95093.494956,E
15124,2022-06-07T14:00,94948.549201,E
15125,2022-06-07T14:15,94445.264264,E
15126,2022-06-07T14:30,93898.179192,E
15127,2022-06-07T14:45,91902.115534,E
15128,2022-06-07T15:00,90144.780488,E
15129,2022-06-07T15:15,90075.251112,E
15130,2022-06-07T15:30,91504.272882,E
15131,2022-06-07T15:45,92362.467876,E
15132,2022-06-07T16:00,91295.730976,E
15133,2022-06-07T16:15,89841.946703,E
15134,2022-06-07T16:30,88997.345279,E
15135,2022-06-07T16:45,88056.281505,E
15136,2022-06-07T17:00,87043.872609,E
15137,2022-06-07T17:15,86929.466121,E
15138,2022-06-07T17:30,85977.725713,E
15139,2022-06-07T17:45,85796.937497,E
15140,2022-06-07T18:00,86284.657605,E
15141,2022-06-07T18:15,86393.612175,E
15142,2022-06-07T18:30,85944.489813,E
15143,2022-06-07T18:45,85483.484559,E
15144,2022-06-07T19:00,85307.96698,E
15145,2022-06-07T19:15,84733.569863,E
15146,2022-06-07T19:30,84401.261399,E
15147,2022-06-07T19:45,83427.126252,E
15148,2022-06-07T20:00,81982.637611,E
15149,2022-06-07T20:15,80256.95431,E
15150,2022-06-07T20:30,79040.634386,E
15151,2022-06-07T20:45,78119.241125,E
15152,2022-06-07T21:00,77110.005346,E
15153,2022-06-07T21:15,76002.419846,E
15154,2022-06-07T21:30,75614.625695,E
15155,2022-06-07T21:45,74744.686546,E
15156,2022-06-07T22:00,73073.097608,E
15157,2022-06-07T22:15,71272.779025,E
15158,2022-06-07T22:30,69968.90276,E
15159,2022-06-07T22:45,67812.713156,E
15160,2022-06-07T23:00,65519.050343,E
15161,2022-06-07T23:15,64212.189382,E
15162,2022-06-07T23:30,62508.769582,E
15163,2022-06-07T23:45,60612.378423,E
15164,2022-06-08T00:00,58920.623544,E
15165,2022-06-08T00:15,61975.91209,E
15166,2022-06-08T00:30,60763.292228,E
15167,2022-06-08T00:45,59123.508677,E
15168,2022-06-08T01:00,57134.851025,E
15169,2022-06-08T01:15,55607.796453,E
15170,2022-06-08T01:30,54187.140408,E
15171,2022-06-08T01:45,53215.283814,E
15172,2022-06-08T02:00,52722.044657,E
15173,2022-06-08T02:15,55658.671204,E
15174,2022-06-08T02:30,55172.176551,E
15175,2022-06-08T02:45,54155.522311,E
15176,2022-06-08T03:00,52910.164287,E
15177,2022-06-08T03:15,52334.615659,E
15178,2022-06-08T03:30,51685.827738,E
15179,2022-06-08T03:45,51329.756872,E
15180,2022-06-08T04:00,50891.871932,E
15181,2022-06-08T04:15,51283.432326,E
15182,2022-06-08T04:30,51214.966303,E
15183,2022-06-08T04:45,51499.788298,E
15184,2022-06-08T05:00,52475.676045,E
15185,2022-06-08T05:15,54105.109621,E
15186,2022-06-08T05:30,54621.962985,E
15187,2022-06-08T05:45,56315.750668,E
15188,2022-06-08T06:00,58800.495273,E
15189,2022-06-08T06:15,62536.699828,E
15190,2022-06-08T06:30,64475.610913,E
15191,2022-06-08T06:45,66522.156016,E
15192,2022-06-08T07:00,69520.265348,E
15193,2022-06-08T07:15,73942.276321,E
15194,2022-06-08T07:30,76553.363032,E
15195,2022-06-08T07:45,78556.489738,E
15196,2022-06-08T08:00,80705.133867,E
15197,2022-06-08T08:15,82650.046168,E
15198,2022-06-08T08:30,83941.897512,E
15199,2022-06-08T08:45,84859.245481,E
15200,2022-06-08T09:00,85830.294542,E
15201,2022-06-08T09:15,86907.084346,E
15202,2022-06-08T09:30,87483.693868,E
15203,2022-06-08T09:45,88860.546244,E
15204,2022-06-08T10:00,89675.435854,E
15205,2022-06-08T10:15,90837.763518,E
15206,2022-06-08T10:30,92024.625503,E
15207,2022-06-08T10:45,92128.371725,E
15208,2022-06-08T11:00,93051.358874,E
15209,2022-06-08T11:15,93700.773541,E
15210,2022-06-08T11:30,92941.408306,E
15211,2022-06-08T11:45,94224.62749,E
15212,2022-06-08T12:00,94706.67924,E
15213,2022-06-08T12:15,94893.444452,E
15214,2022-06-08T12:30,93680.214181,E
15215,2022-06-08T12:45,92710.409222,E
15216,2022-06-08T13:00,92604.084257,E
15217,2022-06-08T13:15,93476.1907,E
15218,2022-06-08T13:30,93520.706384,E
15219,2022-06-08T13:45,92878.744044,E
15220,2022-06-08T14:00,92477.822506,E
15221,2022-06-08T14:15,92073.469703,E
15222,2022-06-08T14:30,91012.537246,E
15223,2022-06-08T14:45,91168.102708,E
15224,2022-06-08T15:00,90723.121754,E
15225,2022-06-08T15:15,90987.817884,E
15226,2022-06-08T15:30,90953.486457,E
15227,2022-06-08T15:45,90074.127942,E
15228,2022-06-08T16:00,90047.331342,E
15229,2022-06-08T16:15,89711.340818,E
15230,2022-06-08T16:30,89628.60892,E
15231,2022-06-08T16:45,89326.465943,E
15232,2022-06-08T17:00,88490.429492,E
15233,2022-06-08T17:15,88069.870588,E
15234,2022-06-08T17:30,87417.133212,E
15235,2022-06-08T17:45,87398.908829,E
15236,2022-06-08T18:00,87545.979721,E
15237,2022-06-08T18:15,87784.237798,E
15238,2022-06-08T18:30,87537.149506,E
15239,2022-06-08T18:45,86648.177648,E
15240,2022-06-08T19:00,85918.741195,E
15241,2022-06-08T19:15,85191.013755,E
15242,2022-06-08T19:30,83866.454765,E
15243,2022-06-08T19:45,82687.210242,E
15244,2022-06-08T20:00,81796.813851,E
15245,2022-06-08T20:15,80449.456769,E
15246,2022-06-08T20:30,78484.584861,E
15247,2022-06-08T20:45,77406.361834,E
15248,2022-06-08T21:00,76189.63179,E
15249,2022-06-08T21:15,74932.7768,E
15250,2022-06-08T21:30,74310.130581,E
15251,2022-06-08T21:45,73203.35234,E
15252,2022-06-08T22:00,72312.294828,E
15253,2022-06-08T22:15,70535.933699,E
15254,2022-06-08T22:30,68652.204805,E
15255,2022-06-08T22:45,66616.918136,E
15256,2022-06-08T23:00,64901.519342,E
15257,2022-06-08T23:15,63252.865828,E
15258,2022-06-08T23:30,61536.262406,E
15259,2022-06-08T23:45,60368.745792,E
15260,2022-06-09T00:00,58792.692493,E
15261,2022-06-09T00:15,62144.692326,E
15262,2022-06-09T00:30,61199.60682,E
15263,2022-06-09T00:45,59532.918246,E
15264,2022-06-09T01:00,57780.511836,E
15265,2022-06-09T01:15,55984.036603,E
15266,2022-06-09T01:30,54628.927426,E
15267,2022-06-09T01:45,53692.608072,E
15268,2022-06-09T02:00,52986.314356,E
15269,2022-06-09T02:15,55570.150864,E
15270,2022-06-09T02:30,55237.554157,E
15271,2022-06-09T02:45,54651.473588,E
15272,2022-06-09T03:00,53735.718604,E
15273,2022-06-09T03:15,52789.662294,E
15274,2022-06-09T03:30,52387.662147,E
15275,2022-06-09T03:45,51973.918534,E
15276,2022-06-09T04:00,51580.744358,E
15277,2022-06-09T04:15,51584.157297,E
15278,2022-06-09T04:30,51312.894248,E
15279,2022-06-09T04:45,51832.92374,E
15280,2022-06-09T05:00,52196.132381,E
15281,2022-06-09T05:15,53638.904868,E
15282,2022-06-09T05:30,55022.433309,E
15283,2022-06-09T05:45,56492.891701,E
15284,2022-06-09T06:00,58524.24036,E
15285,2022-06-09T06:15,62141.871415,E
15286,2022-06-09T06:30,65470.911564,E
15287,2022-06-09T06:45,68390.481007,E
15288,2022-06-09T07:00,71535.432933,E
15289,2022-06-09T07:15,75172.246589,E
15290,2022-06-09T07:30,77969.893566,E
15291,2022-06-09T07:45,80266.541852,E
15292,2022-06-09T08:00,82926.885257,E
15293,2022-06-09T08:15,84918.60732,E
15294,2022-06-09T08:30,85661.305827,E
15295,2022-06-09T08:45,86514.327298,E
15296,2022-06-09T09:00,87181.396361,E
15297,2022-06-09T09:15,88327.742624,E
15298,2022-06-09T09:30,89032.690348,E
15299,2022-06-09T09:45,89823.189508,E
15300,2022-06-09T10:00,90693.479603,E
15301,2022-06-09T10:15,92282.004531,E
15302,2022-06-09T10:30,92837.294213,E
15303,2022-06-09T10:45,93714.510198,E
15304,2022-06-09T11:00,94441.234533,E
15305,2022-06-09T11:15,93896.731327,E
15306,2022-06-09T11:30,95408.983036,E
15307,2022-06-09T11:45,94517.562241,E
15308,2022-06-09T12:00,95104.654667,E
15309,2022-06-09T12:15,95413.533304,E
15310,2022-06-09T12:30,94799.802757,E
15311,2022-06-09T12:45,93554.054569,E
15312,2022-06-09T13:00,93380.825144,E
15313,2022-06-09T13:15,94093.208829,E
15314,2022-06-09T13:30,92897.416123,E
15315,2022-06-09T13:45,93215.096881,E
15316,2022-06-09T14:00,92403.880391,E
15317,2022-06-09T14:15,91517.035101,E
15318,2022-06-09T14:30,90186.410852,E
15319,2022-06-09T14:45,89857.7121,E
15320,2022-06-09T15:00,90430.132971,E
15321,2022-06-09T15:15,90496.723315,E
15322,2022-06-09T15:30,90166.700983,E
15323,2022-06-09T15:45,89412.294437,E
15324,2022-06-09T16:00,88638.343596,E
15325,2022-06-09T16:15,88860.562753,E
15326,2022-06-09T16:30,88501.981279,E
15327,2022-06-09T16:45,88492.365943,E
15328,2022-06-09T17:00,87518.513099,E
15329,2022-06-09T17:15,87431.942657,E
15330,2022-06-09T17:30,88027.991574,E
15331,2022-06-09T17:45,88048.794491,E
15332,2022-06-09T18:00,87749.24338,E
15333,2022-06-09T18:15,87762.340811,E
15334,2022-06-09T18:30,87245.390194,E
15335,2022-06-09T18:45,87316.164504,E
15336,2022-06-09T19:00,86513.734637,E
15337,2022-06-09T19:15,84551.884319,E
15338,2022-06-09T19:30,82584.228846,E
15339,2022-06-09T19:45,82811.501017,E
15340,2022-06-09T20:00,82441.395757,E
15341,2022-06-09T20:15,80713.709517,E
15342,2022-06-09T20:30,78756.350801,E
15343,2022-06-09T20:45,77258.960861,E
15344,2022-06-09T21:00,76054.920035,E
15345,2022-06-09T21:15,74854.848862,E
15346,2022-06-09T21:30,74401.758085,E
15347,2022-06-09T21:45,73211.934906,E
15348,2022-06-09T22:00,72509.279597,E
15349,2022-06-09T22:15,71068.985516,E
15350,2022-06-09T22:30,69500.155105,E
15351,2022-06-09T22:45,68037.284146,E
15352,2022-06-09T23:00,66364.074234,E
15353,2022-06-09T23:15,64105.873189,E
15354,2022-06-09T23:30,63036.99157,E
15355,2022-06-09T23:45,60781.688887,E
15356,2022-06-10T00:00,59939.927439,E
15357,2022-06-10T00:15,62827.007675,E
15358,2022-06-10T00:30,61444.8942,E
15359,2022-06-10T00:45,59602.882898,E
15360,2022-06-10T01:00,57996.279731,E
15361,2022-06-10T01:15,56631.463068,E
15362,2022-06-10T01:30,55442.893147,E
15363,2022-06-10T01:45,54186.303889,E
15364,2022-06-10T02:00,53355.933431,E
15365,2022-06-10T02:15,55922.067665,E
15366,2022-06-10T02:30,55251.214692,E
15367,2022-06-10T02:45,54415.178458,E
15368,2022-06-10T03:00,53468.792758,E
15369,2022-06-10T03:15,52758.844239,E
15370,2022-06-10T03:30,52081.506787,E
15371,2022-06-10T03:45,51247.870293,E
15372,2022-06-10T04:00,51079.44446,E
15373,2022-06-10T04:15,51596.04962,E
15374,2022-06-10T04:30,51710.669806,E
15375,2022-06-10T04:45,51915.297588,E
15376,2022-06-10T05:00,52485.479684,E
15377,2022-06-10T05:15,54439.313216,E
15378,2022-06-10T05:30,54935.209435,E
15379,2022-06-10T05:45,56283.622029,E
15380,2022-06-10T06:00,58737.385898,E
15381,2022-06-10T06:15,62301.222756,E
15382,2022-06-10T06:30,64749.329145,E
15383,2022-06-10T06:45,67197.814476,E
15384,2022-06-10T07:00,70127.605983,E
15385,2022-06-10T07:15,73821.442273,E
15386,2022-06-10T07:30,75955.542055,E
15387,2022-06-10T07:45,77859.968125,E
15388,2022-06-10T08:00,80128.821525,E
15389,2022-06-10T08:15,82291.044076,E
15390,2022-06-10T08:30,83560.553909,E
15391,2022-06-10T08:45,84663.273281,E
15392,2022-06-10T09:00,85542.883496,E
15393,2022-06-10T09:15,86387.33291,E
15394,2022-06-10T09:30,86707.243383,E
15395,2022-06-10T09:45,87610.070715,E
15396,2022-06-10T10:00,88697.004749,E
15397,2022-06-10T10:15,89738.077157,E
15398,2022-06-10T10:30,90429.048372,E
15399,2022-06-10T10:45,91030.223495,E
15400,2022-06-10T11:00,91966.330036,E
15401,2022-06-10T11:15,91822.711259,E
15402,2022-06-10T11:30,91809.379262,E
15403,2022-06-10T11:45,92604.001569,E
15404,2022-06-10T12:00,93511.075334,E
15405,2022-06-10T12:15,93852.009994,E
15406,2022-06-10T12:30,92657.733617,E
15407,2022-06-10T12:45,91208.394341,E
15408,2022-06-10T13:00,90990.797569,E
15409,2022-06-10T13:15,91698.974781,E
15410,2022-06-10T13:30,91270.438052,E
15411,2022-06-10T13:45,90963.761183,E
15412,2022-06-10T14:00,90345.104212,E
15413,2022-06-10T14:15,90703.159042,E
15414,2022-06-10T14:30,89849.105429,E
15415,2022-06-10T14:45,89594.268997,E
15416,2022-06-10T15:00,89667.053912,E
15417,2022-06-10T15:15,89312.803894,E
15418,2022-06-10T15:30,87756.601323,E
15419,2022-06-10T15:45,87954.106965,E
15420,2022-06-10T16:00,87018.29993,E
15421,2022-06-10T16:15,87666.405871,E
15422,2022-06-10T16:30,87212.193778,E
15423,2022-06-10T16:45,86939.785328,E
15424,2022-06-10T17:00,86555.9941,E
15425,2022-06-10T17:15,86346.91757,E
15426,2022-06-10T17:30,85756.370052,E
15427,2022-06-10T17:45,85969.575723,E
15428,2022-06-10T18:00,86503.250867,E
15429,2022-06-10T18:15,85929.132948,E
15430,2022-06-10T18:30,84603.611318,E
15431,2022-06-10T18:45,82874.427273,E
15432,2022-06-10T19:00,82470.90512,E
15433,2022-06-10T19:15,81455.64466,E
15434,2022-06-10T19:30,80470.163748,E
15435,2022-06-10T19:45,79766.00489,E
15436,2022-06-10T20:00,79335.363083,E
15437,2022-06-10T20:15,77969.882258,E
15438,2022-06-10T20:30,76259.216164,E
15439,2022-06-10T20:45,74778.985159,E
15440,2022-06-10T21:00,73868.413024,E
15441,2022-06-10T21:15,72830.986648,E
15442,2022-06-10T21:30,71515.579741,E
15443,2022-06-10T21:45,71494.379914,E
15444,2022-06-10T22:00,70824.311777,E
15445,2022-06-10T22:15,69441.293115,E
15446,2022-06-10T22:30,67871.765554,E
15447,2022-06-10T22:45,66365.563187,E
15448,2022-06-10T23:00,65363.90578,E
15449,2022-06-10T23:15,63792.106122,E
15450,2022-06-10T23:30,62759.313187,E
15451,2022-06-10T23:45,61520.667661,E
15452,2022-06-11T00:00,60651.730772,E
15453,2022-06-11T00:15,63392.228926,E
15454,2022-06-11T00:30,62456.599419,E
15455,2022-06-11T00:45,60822.888824,E
15456,2022-06-11T01:00,58668.580482,E
15457,2022-06-11T01:15,56441.432205,E
15458,2022-06-11T01:30,55505.108528,E
15459,2022-06-11T01:45,54407.623696,E
15460,2022-06-11T02:00,53963.986422,E
15461,2022-06-11T02:15,56433.873402,E
15462,2022-06-11T02:30,55507.663702,E
15463,2022-06-11T02:45,54114.556929,E
15464,2022-06-11T03:00,53713.305257,E
15465,2022-06-11T03:15,52848.000362,E
15466,2022-06-11T03:30,51884.952365,E
15467,2022-06-11T03:45,51664.579483,E
15468,2022-06-11T04:00,51309.863214,E
15469,2022-06-11T04:15,51101.123858,E
15470,2022-06-11T04:30,51115.470984,E
15471,2022-06-11T04:45,50940.593835,E
15472,2022-06-11T05:00,50963.084173,E
15473,2022-06-11T05:15,52480.565634,E
15474,2022-06-11T05:30,52201.272354,E
15475,2022-06-11T05:45,52325.770251,E
15476,2022-06-11T06:00,53075.980823,E
15477,2022-06-11T06:15,54574.165793,E
15478,2022-06-11T06:30,55016.035355,E
15479,2022-06-11T06:45,55686.251947,E
15480,2022-06-11T07:00,56297.738083,E
15481,2022-06-11T07:15,58079.286131,E
15482,2022-06-11T07:30,59110.132996,E
15483,2022-06-11T07:45,60317.356688,E
15484,2022-06-11T08:00,61725.192531,E
15485,2022-06-11T08:15,63342.433203,E
15486,2022-06-11T08:30,64092.821161,E
15487,2022-06-11T08:45,65521.958615,E
15488,2022-06-11T09:00,66959.693738,E
15489,2022-06-11T09:15,68275.376751,E
15490,2022-06-11T09:30,69294.993131,E
15491,2022-06-11T09:45,70503.391499,E
15492,2022-06-11T10:00,71358.601426,E
15493,2022-06-11T10:15,72705.446828,E
15494,2022-06-11T10:30,73338.354102,E
15495,2022-06-11T10:45,74121.260327,E
15496,2022-06-11T11:00,74491.573275,E
15497,2022-06-11T11:15,74819.090533,E
15498,2022-06-11T11:30,74985.023998,E
15499,2022-06-11T11:45,75350.273023,E
15500,2022-06-11T12:00,75885.332226,E
15501,2022-06-11T12:15,76137.425632,E
15502,2022-06-11T12:30,76336.520753,E
15503,2022-06-11T12:45,76668.829789,E
15504,2022-06-11T13:00,76550.101668,E
15505,2022-06-11T13:15,75707.805272,E
15506,2022-06-11T13:30,75619.138208,E
15507,2022-06-11T13:45,75388.165779,E
